Fecha y Hora de la Venta,ID de la Transacción,Nombre del Producto,Cantidad,Precio de Venta por Unidad (MXN),Precio Total de la Venta (MXN)
2024-02-15 07:41:00,2591,Nuegado,2,25.5,51.0
2024-02-15 07:44:00,2592,Nuegado,10,25.5,255.0
2024-02-15 07:56:00,2593,Taco,6,34.0,204.0
2024-02-15 08:03:00,2594,Coca-Cola,5,25.5,127.5
2024-02-15 08:15:00,2595,Taco,1,34.0,34.0
2024-02-15 08:22:00,2596,Empanada,8,51.0,408.0
2024-02-15 08:28:00,2597,Pozol,3,34.0,102.0
2024-02-15 08:34:00,2598,Empanada,10,51.0,510.0
2024-02-15 08:46:00,2599,Coca-Cola,9,25.5,229.5
2024-02-15 08:47:00,2600,Turrón,3,34.0,102.0
2024-02-15 09:00:00,2601,Gordita,5,42.5,212.5
2024-02-15 09:16:00,2602,Taco,6,34.0,204.0
2024-02-15 09:28:00,2603,Nuegado,4,25.5,102.0
2024-02-15 09:40:00,2604,Pozol,6,34.0,204.0
2024-02-15 10:03:00,2605,Taco,1,34.0,34.0
2024-02-15 10:11:00,2606,Taco,2,34.0,68.0
2024-02-15 10:12:00,2607,Pozol,1,34.0,34.0
2024-02-15 10:18:00,2608,Taco,5,34.0,170.0
2024-02-15 10:50:00,2609,Nuegado,4,25.5,102.0
2024-02-15 10:51:00,2610,Empanada,10,51.0,510.0
2024-02-15 11:13:00,2611,Gordita,4,42.5,170.0
2024-02-15 11:22:00,2612,Turrón,1,34.0,34.0
2024-02-15 11:28:00,2613,Gordita,4,42.5,170.0
2024-02-15 11:45:00,2614,Pozol,2,34.0,68.0
2024-02-15 12:11:00,2615,Taco,7,34.0,238.0
2024-02-15 12:40:00,2616,Gordita,10,42.5,425.0
2024-02-15 12:42:00,2617,Nuegado,10,25.5,255.0
2024-02-15 13:02:00,2618,Turrón,1,34.0,34.0
2024-02-15 13:08:00,2619,Gordita,1,42.5,42.5
2024-02-15 13:16:00,2620,Coca-Cola,9,25.5,229.5
2024-02-15 13:28:00,2621,Turrón,8,34.0,272.0
2024-02-15 13:32:00,2622,Turrón,9,34.0,306.0
2024-02-15 13:36:00,2623,Gordita,6,42.5,255.0
2024-02-15 13:57:00,2624,Taco,8,34.0,272.0
2024-02-15 14:08:00,2625,Turrón,9,34.0,306.0
2024-02-15 14:13:00,2626,Nuegado,8,25.5,204.0
2024-02-15 14:17:00,2627,Empanada,6,51.0,306.0
2024-02-15 14:47:00,2628,Nuegado,3,25.5,76.5
2024-02-15 15:00:00,2629,Pozol,6,34.0,204.0
2024-02-15 15:01:00,2630,Pozol,7,34.0,238.0
2024-02-15 15:25:00,2631,Coca-Cola,9,25.5,229.5
2024-02-15 15:46:00,2632,Coca-Cola,6,25.5,153.0
2024-02-15 16:05:00,2633,Taco,3,34.0,102.0
2024-02-15 16:20:00,2634,Taco,8,34.0,272.0
2024-02-15 16:44:00,2635,Empanada,10,51.0,510.0
2024-02-15 16:45:00,2636,Nuegado,8,25.5,204.0
2024-02-15 16:51:00,2637,Nuegado,5,25.5,127.5
2024-02-16 07:13:00,2638,Nuegado,5,25.5,127.5
2024-02-16 07:37:00,2639,Pozol,10,34.0,340.0
2024-02-16 07:58:00,2640,Gordita,7,42.5,297.5
2024-02-16 08:41:00,2641,Pozol,3,34.0,102.0
2024-02-16 08:51:00,2642,Taco,2,34.0,68.0
2024-02-16 09:21:00,2643,Gordita,7,42.5,297.5
2024-02-16 09:34:00,2644,Turrón,4,34.0,136.0
2024-02-16 11:39:00,2645,Gordita,8,42.5,340.0
2024-02-16 11:56:00,2646,Gordita,3,42.5,127.5
2024-02-16 13:14:00,2647,Nuegado,8,25.5,204.0
2024-02-16 13:40:00,2648,Coca-Cola,1,25.5,25.5
2024-02-16 14:33:00,2649,Coca-Cola,8,25.5,204.0
2024-02-16 14:59:00,2650,Nuegado,1,25.5,25.5
2024-02-16 15:04:00,2651,Gordita,7,42.5,297.5
2024-02-16 15:21:00,2652,Empanada,7,51.0,357.0
2024-02-16 15:41:00,2653,Pozol,7,34.0,238.0
2024-02-16 15:45:00,2654,Coca-Cola,2,25.5,51.0
2024-02-16 16:04:00,2655,Empanada,7,51.0,357.0
2024-02-16 16:06:00,2656,Gordita,8,42.5,340.0
2024-02-16 16:35:00,2657,Empanada,2,51.0,102.0
2024-02-17 07:17:00,2658,Pozol,2,34.0,68.0
2024-02-17 07:25:00,2659,Coca-Cola,9,25.5,229.5
2024-02-17 07:29:00,2660,Taco,4,34.0,136.0
2024-02-17 07:30:00,2661,Nuegado,7,25.5,178.5
2024-02-17 07:32:00,2662,Empanada,7,51.0,357.0
2024-02-17 07:37:00,2663,Gordita,10,42.5,425.0
2024-02-17 07:45:00,2664,Nuegado,8,25.5,204.0
2024-02-17 07:53:00,2665,Pozol,4,34.0,136.0
2024-02-17 07:56:00,2666,Coca-Cola,7,25.5,178.5
2024-02-17 07:56:00,2667,Empanada,1,51.0,51.0
2024-02-17 07:59:00,2668,Empanada,7,51.0,357.0
2024-02-17 08:11:00,2669,Empanada,8,51.0,408.0
2024-02-17 08:20:00,2670,Pozol,8,34.0,272.0
2024-02-17 08:26:00,2671,Gordita,7,42.5,297.5
2024-02-17 08:30:00,2672,Taco,6,34.0,204.0
2024-02-17 08:37:00,2673,Empanada,1,51.0,51.0
2024-02-17 08:40:00,2674,Nuegado,5,25.5,127.5
2024-02-17 08:43:00,2675,Taco,4,34.0,136.0
2024-02-17 08:53:00,2676,Turrón,1,34.0,34.0
2024-02-17 09:06:00,2677,Gordita,6,42.5,255.0
2024-02-17 09:22:00,2678,Turrón,7,34.0,238.0
2024-02-17 09:24:00,2679,Taco,5,34.0,170.0
2024-02-17 09:24:00,2680,Gordita,4,42.5,170.0
2024-02-17 09:26:00,2681,Turrón,10,34.0,340.0
2024-02-17 09:33:00,2682,Pozol,1,34.0,34.0
2024-02-17 09:35:00,2683,Turrón,4,34.0,136.0
2024-02-17 09:46:00,2684,Coca-Cola,3,25.5,76.5
2024-02-17 09:46:00,2685,Taco,8,34.0,272.0
2024-02-17 09:48:00,2686,Pozol,1,34.0,34.0
2024-02-17 09:53:00,2687,Gordita,2,42.5,85.0
2024-02-17 09:54:00,2688,Empanada,5,51.0,255.0
2024-02-17 09:55:00,2689,Nuegado,2,25.5,51.0
2024-02-17 09:56:00,2690,Nuegado,6,25.5,153.0
2024-02-17 10:02:00,2691,Turrón,2,34.0,68.0
2024-02-17 10:10:00,2692,Nuegado,9,25.5,229.5
2024-02-17 10:15:00,2693,Coca-Cola,4,25.5,102.0
2024-02-17 10:28:00,2694,Coca-Cola,9,25.5,229.5
2024-02-17 10:37:00,2695,Nuegado,1,25.5,25.5
2024-02-17 11:06:00,2696,Empanada,1,51.0,51.0
2024-02-17 11:12:00,2697,Empanada,2,51.0,102.0
2024-02-17 11:15:00,2698,Turrón,4,34.0,136.0
2024-02-17 11:21:00,2699,Turrón,7,34.0,238.0
2024-02-17 11:23:00,2700,Coca-Cola,9,25.5,229.5
2024-02-17 11:30:00,2701,Taco,8,34.0,272.0
2024-02-17 11:36:00,2702,Turrón,4,34.0,136.0
2024-02-17 11:48:00,2703,Empanada,6,51.0,306.0
2024-02-17 11:55:00,2704,Taco,9,34.0,306.0
2024-02-17 12:11:00,2705,Nuegado,7,25.5,178.5
2024-02-17 12:28:00,2706,Coca-Cola,4,25.5,102.0
2024-02-17 12:28:00,2707,Gordita,10,42.5,425.0
2024-02-17 12:31:00,2708,Gordita,2,42.5,85.0
2024-02-17 12:40:00,2709,Turrón,9,34.0,306.0
2024-02-17 12:41:00,2710,Nuegado,7,25.5,178.5
2024-02-17 12:47:00,2711,Turrón,2,34.0,68.0
2024-02-17 12:51:00,2712,Nuegado,4,25.5,102.0
2024-02-17 12:56:00,2713,Pozol,2,34.0,68.0
2024-02-17 12:57:00,2714,Gordita,6,42.5,255.0
2024-02-17 12:59:00,2715,Turrón,2,34.0,68.0
2024-02-17 13:08:00,2716,Pozol,2,34.0,68.0
2024-02-17 13:10:00,2717,Pozol,5,34.0,170.0
2024-02-17 13:10:00,2718,Coca-Cola,5,25.5,127.5
2024-02-17 13:16:00,2719,Taco,9,34.0,306.0
2024-02-17 13:25:00,2720,Taco,6,34.0,204.0
2024-02-17 13:29:00,2721,Gordita,2,42.5,85.0
2024-02-17 13:30:00,2722,Taco,7,34.0,238.0
2024-02-17 13:30:00,2723,Nuegado,4,25.5,102.0
2024-02-17 13:35:00,2724,Empanada,9,51.0,459.0
2024-02-17 13:36:00,2725,Nuegado,1,25.5,25.5
2024-02-17 13:44:00,2726,Taco,10,34.0,340.0
2024-02-17 13:45:00,2727,Empanada,10,51.0,510.0
2024-02-17 14:03:00,2728,Nuegado,2,25.5,51.0
2024-02-17 14:04:00,2729,Pozol,2,34.0,68.0
2024-02-17 14:15:00,2730,Turrón,5,34.0,170.0
2024-02-17 14:16:00,2731,Nuegado,10,25.5,255.0
2024-02-17 14:23:00,2732,Coca-Cola,8,25.5,204.0
2024-02-17 14:26:00,2733,Coca-Cola,8,25.5,204.0
2024-02-17 14:28:00,2734,Gordita,9,42.5,382.5
2024-02-17 14:30:00,2735,Pozol,5,34.0,170.0
2024-02-17 14:41:00,2736,Gordita,4,42.5,170.0
2024-02-17 14:44:00,2737,Turrón,5,34.0,170.0
2024-02-17 14:55:00,2738,Nuegado,4,25.5,102.0
2024-02-17 15:02:00,2739,Nuegado,6,25.5,153.0
2024-02-17 15:31:00,2740,Turrón,1,34.0,34.0
2024-02-17 15:37:00,2741,Coca-Cola,7,25.5,178.5
2024-02-17 15:40:00,2742,Coca-Cola,2,25.5,51.0
2024-02-17 15:50:00,2743,Empanada,4,51.0,204.0
2024-02-17 15:57:00,2744,Turrón,8,34.0,272.0
2024-02-17 16:00:00,2745,Coca-Cola,2,25.5,51.0
2024-02-17 16:04:00,2746,Gordita,9,42.5,382.5
2024-02-17 16:17:00,2747,Nuegado,5,25.5,127.5
2024-02-17 16:20:00,2748,Gordita,7,42.5,297.5
2024-02-17 16:22:00,2749,Empanada,1,51.0,51.0
2024-02-17 16:27:00,2750,Taco,7,34.0,238.0
2024-02-17 16:33:00,2751,Taco,9,34.0,306.0
2024-02-17 16:34:00,2752,Gordita,2,42.5,85.0
2024-02-17 16:36:00,2753,Taco,5,34.0,170.0
2024-02-17 16:52:00,2754,Pozol,7,34.0,238.0
2024-02-17 16:53:00,2755,Turrón,3,34.0,102.0
2024-02-17 16:58:00,2756,Pozol,4,34.0,136.0
2024-02-18 07:53:00,2757,Empanada,5,51.0,255.0
2024-02-18 08:13:00,2758,Taco,4,34.0,136.0
2024-02-18 08:19:00,2759,Nuegado,3,25.5,76.5
2024-02-18 08:40:00,2760,Taco,9,34.0,306.0
2024-02-18 09:13:00,2761,Empanada,8,51.0,408.0
2024-02-18 09:46:00,2762,Pozol,7,34.0,238.0
2024-02-18 10:02:00,2763,Empanada,5,51.0,255.0
2024-02-18 13:19:00,2764,Taco,10,34.0,340.0
2024-02-18 13:33:00,2765,Empanada,10,51.0,510.0
2024-02-18 14:40:00,2766,Nuegado,5,25.5,127.5
2024-02-19 07:48:00,2767,Empanada,2,51.0,102.0
2024-02-19 07:59:00,2768,Turrón,2,34.0,68.0
2024-02-19 09:29:00,2769,Coca-Cola,3,25.5,76.5
2024-02-19 09:31:00,2770,Coca-Cola,2,25.5,51.0
2024-02-19 09:44:00,2771,Taco,10,34.0,340.0
2024-02-19 10:15:00,2772,Taco,5,34.0,170.0
2024-02-19 10:16:00,2773,Coca-Cola,1,25.5,25.5
2024-02-19 10:52:00,2774,Coca-Cola,6,25.5,153.0
2024-02-19 12:06:00,2775,Coca-Cola,1,25.5,25.5
2024-02-19 12:26:00,2776,Turrón,2,34.0,68.0
2024-02-19 12:44:00,2777,Nuegado,6,25.5,153.0
2024-02-19 14:02:00,2778,Nuegado,4,25.5,102.0
2024-02-19 14:45:00,2779,Turrón,4,34.0,136.0
2024-02-19 15:27:00,2780,Gordita,3,42.5,127.5
2024-02-19 15:35:00,2781,Coca-Cola,6,25.5,153.0
2024-02-19 16:21:00,2782,Turrón,4,34.0,136.0
2024-02-20 07:05:00,2783,Empanada,2,51.0,102.0
2024-02-20 07:20:00,2784,Pozol,2,34.0,68.0
2024-02-20 07:24:00,2785,Pozol,9,34.0,306.0
2024-02-20 07:30:00,2786,Gordita,8,42.5,340.0
2024-02-20 09:07:00,2787,Taco,9,34.0,306.0
2024-02-20 09:09:00,2788,Coca-Cola,9,25.5,229.5
2024-02-20 10:01:00,2789,Coca-Cola,8,25.5,204.0
2024-02-20 11:52:00,2790,Empanada,4,51.0,204.0
2024-02-20 12:29:00,2791,Pozol,3,34.0,102.0
2024-02-20 12:34:00,2792,Empanada,3,51.0,153.0
2024-02-20 12:44:00,2793,Taco,5,34.0,170.0
2024-02-20 13:03:00,2794,Coca-Cola,7,25.5,178.5
2024-02-20 13:25:00,2795,Turrón,8,34.0,272.0
2024-02-20 14:14:00,2796,Taco,6,34.0,204.0
2024-02-20 14:54:00,2797,Coca-Cola,3,25.5,76.5
2024-02-20 15:56:00,2798,Empanada,10,51.0,510.0
2024-02-20 16:57:00,2799,Turrón,7,34.0,238.0
2024-02-21 07:09:00,2800,Taco,6,34.0,204.0
2024-02-21 07:47:00,2801,Empanada,1,51.0,51.0
2024-02-21 07:55:00,2802,Empanada,10,51.0,510.0
2024-02-21 07:56:00,2803,Pozol,9,34.0,306.0
2024-02-21 07:57:00,2804,Pozol,9,34.0,306.0
2024-02-21 08:07:00,2805,Pozol,2,34.0,68.0
2024-02-21 08:24:00,2806,Gordita,7,42.5,297.5
2024-02-21 08:33:00,2807,Taco,8,34.0,272.0
2024-02-21 08:44:00,2808,Turrón,10,34.0,340.0
2024-02-21 08:47:00,2809,Pozol,9,34.0,306.0
2024-02-21 08:49:00,2810,Taco,4,34.0,136.0
2024-02-21 09:02:00,2811,Turrón,6,34.0,204.0
2024-02-21 09:16:00,2812,Coca-Cola,3,25.5,76.5
2024-02-21 09:19:00,2813,Pozol,4,34.0,136.0
2024-02-21 09:21:00,2814,Turrón,8,34.0,272.0
2024-02-21 09:21:00,2815,Pozol,9,34.0,306.0
2024-02-21 09:23:00,2816,Empanada,7,51.0,357.0
2024-02-21 09:30:00,2817,Coca-Cola,9,25.5,229.5
2024-02-21 09:41:00,2818,Nuegado,2,25.5,51.0
2024-02-21 09:41:00,2819,Nuegado,2,25.5,51.0
2024-02-21 09:43:00,2820,Coca-Cola,8,25.5,204.0
2024-02-21 09:57:00,2821,Pozol,3,34.0,102.0
2024-02-21 10:00:00,2822,Empanada,2,51.0,102.0
2024-02-21 10:10:00,2823,Pozol,2,34.0,68.0
2024-02-21 10:18:00,2824,Pozol,9,34.0,306.0
2024-02-21 10:33:00,2825,Turrón,4,34.0,136.0
2024-02-21 10:38:00,2826,Taco,4,34.0,136.0
2024-02-21 10:50:00,2827,Empanada,4,51.0,204.0
2024-02-21 11:06:00,2828,Nuegado,3,25.5,76.5
2024-02-21 11:14:00,2829,Nuegado,1,25.5,25.5
2024-02-21 11:20:00,2830,Nuegado,6,25.5,153.0
2024-02-21 11:37:00,2831,Nuegado,6,25.5,153.0
2024-02-21 11:37:00,2832,Coca-Cola,10,25.5,255.0
2024-02-21 11:39:00,2833,Gordita,9,42.5,382.5
2024-02-21 11:58:00,2834,Coca-Cola,3,25.5,76.5
2024-02-21 12:02:00,2835,Nuegado,1,25.5,25.5
2024-02-21 12:08:00,2836,Gordita,10,42.5,425.0
2024-02-21 12:10:00,2837,Pozol,5,34.0,170.0
2024-02-21 12:21:00,2838,Nuegado,7,25.5,178.5
2024-02-21 12:33:00,2839,Nuegado,8,25.5,204.0
2024-02-21 12:42:00,2840,Taco,9,34.0,306.0
2024-02-21 12:47:00,2841,Turrón,3,34.0,102.0
2024-02-21 12:54:00,2842,Pozol,1,34.0,34.0
2024-02-21 12:56:00,2843,Gordita,3,42.5,127.5
2024-02-21 13:01:00,2844,Empanada,3,51.0,153.0
2024-02-21 13:16:00,2845,Empanada,4,51.0,204.0
2024-02-21 13:25:00,2846,Gordita,6,42.5,255.0
2024-02-21 13:29:00,2847,Pozol,3,34.0,102.0
2024-02-21 13:29:00,2848,Gordita,3,42.5,127.5
2024-02-21 13:36:00,2849,Coca-Cola,2,25.5,51.0
2024-02-21 13:41:00,2850,Turrón,6,34.0,204.0
2024-02-21 13:52:00,2851,Gordita,3,42.5,127.5
2024-02-21 14:28:00,2852,Turrón,5,34.0,170.0
2024-02-21 14:35:00,2853,Pozol,5,34.0,170.0
2024-02-21 14:35:00,2854,Gordita,8,42.5,340.0
2024-02-21 14:45:00,2855,Gordita,2,42.5,85.0
2024-02-21 14:47:00,2856,Empanada,3,51.0,153.0
2024-02-21 14:57:00,2857,Pozol,9,34.0,306.0
2024-02-21 14:58:00,2858,Gordita,3,42.5,127.5
2024-02-21 14:59:00,2859,Taco,3,34.0,102.0
2024-02-21 15:04:00,2860,Coca-Cola,7,25.5,178.5
2024-02-21 15:05:00,2861,Gordita,6,42.5,255.0
2024-02-21 15:09:00,2862,Nuegado,2,25.5,51.0
2024-02-21 15:19:00,2863,Turrón,5,34.0,170.0
2024-02-21 15:20:00,2864,Pozol,4,34.0,136.0
2024-02-21 15:23:00,2865,Taco,6,34.0,204.0
2024-02-21 15:23:00,2866,Turrón,3,34.0,102.0
2024-02-21 15:31:00,2867,Empanada,5,51.0,255.0
2024-02-21 15:41:00,2868,Nuegado,7,25.5,178.5
2024-02-21 16:32:00,2869,Empanada,3,51.0,153.0
2024-02-21 16:38:00,2870,Taco,2,34.0,68.0
2024-02-21 16:48:00,2871,Taco,5,34.0,170.0
2024-02-21 16:54:00,2872,Gordita,8,42.5,340.0
2024-02-21 16:59:00,2873,Nuegado,1,25.5,25.5
2024-02-22 09:09:00,2874,Turrón,5,34.0,170.0
2024-02-22 09:37:00,2875,Taco,3,34.0,102.0
2024-02-22 09:46:00,2876,Coca-Cola,9,25.5,229.5
2024-02-22 10:27:00,2877,Gordita,2,42.5,85.0
2024-02-22 11:30:00,2878,Turrón,5,34.0,170.0
2024-02-22 11:43:00,2879,Turrón,5,34.0,170.0
2024-02-22 12:02:00,2880,Taco,4,34.0,136.0
2024-02-22 12:19:00,2881,Pozol,10,34.0,340.0
2024-02-22 12:46:00,2882,Coca-Cola,7,25.5,178.5
2024-02-22 12:53:00,2883,Empanada,2,51.0,102.0
2024-02-22 12:58:00,2884,Empanada,7,51.0,357.0
2024-02-22 14:05:00,2885,Taco,9,34.0,306.0
2024-02-22 14:36:00,2886,Empanada,5,51.0,255.0
2024-02-22 14:47:00,2887,Empanada,2,51.0,102.0
2024-02-22 14:48:00,2888,Taco,6,34.0,204.0
2024-02-22 15:58:00,2889,Coca-Cola,1,25.5,25.5
2024-02-22 16:58:00,2890,Pozol,9,34.0,306.0
2024-02-23 07:07:00,2891,Pozol,5,34.0,170.0
2024-02-23 07:21:00,2892,Empanada,6,51.0,306.0
2024-02-23 08:23:00,2893,Turrón,3,34.0,102.0
2024-02-23 08:28:00,2894,Empanada,5,51.0,255.0
2024-02-23 08:55:00,2895,Nuegado,10,25.5,255.0
2024-02-23 09:11:00,2896,Turrón,2,34.0,68.0
2024-02-23 09:20:00,2897,Taco,1,34.0,34.0
2024-02-23 15:24:00,2898,Coca-Cola,3,25.5,76.5
2024-02-23 15:24:00,2899,Taco,8,34.0,272.0
2024-02-23 15:37:00,2900,Turrón,6,34.0,204.0
2024-02-24 07:02:00,2901,Gordita,8,42.5,340.0
2024-02-24 07:05:00,2902,Pozol,3,34.0,102.0
2024-02-24 07:09:00,2903,Gordita,9,42.5,382.5
2024-02-24 07:18:00,2904,Nuegado,10,25.5,255.0
2024-02-24 07:45:00,2905,Empanada,1,51.0,51.0
2024-02-24 07:47:00,2906,Nuegado,1,25.5,25.5
2024-02-24 07:52:00,2907,Turrón,9,34.0,306.0
2024-02-24 07:57:00,2908,Coca-Cola,4,25.5,102.0
2024-02-24 08:10:00,2909,Pozol,6,34.0,204.0
2024-02-24 08:17:00,2910,Gordita,4,42.5,170.0
2024-02-24 08:30:00,2911,Pozol,8,34.0,272.0
2024-02-24 08:39:00,2912,Turrón,7,34.0,238.0
2024-02-24 08:57:00,2913,Empanada,7,51.0,357.0
2024-02-24 09:09:00,2914,Taco,8,34.0,272.0
2024-02-24 09:29:00,2915,Taco,6,34.0,204.0
2024-02-24 09:41:00,2916,Empanada,8,51.0,408.0
2024-02-24 09:43:00,2917,Gordita,6,42.5,255.0
2024-02-24 09:49:00,2918,Pozol,8,34.0,272.0
2024-02-24 10:11:00,2919,Turrón,1,34.0,34.0
2024-02-24 10:34:00,2920,Taco,8,34.0,272.0
2024-02-24 10:59:00,2921,Pozol,2,34.0,68.0
2024-02-24 11:20:00,2922,Taco,9,34.0,306.0
2024-02-24 11:22:00,2923,Taco,3,34.0,102.0
2024-02-24 11:24:00,2924,Coca-Cola,4,25.5,102.0
2024-02-24 11:30:00,2925,Coca-Cola,8,25.5,204.0
2024-02-24 11:39:00,2926,Nuegado,6,25.5,153.0
2024-02-24 11:44:00,2927,Empanada,6,51.0,306.0
2024-02-24 11:46:00,2928,Empanada,9,51.0,459.0
2024-02-24 11:55:00,2929,Empanada,8,51.0,408.0
2024-02-24 11:57:00,2930,Empanada,2,51.0,102.0
2024-02-24 12:01:00,2931,Nuegado,2,25.5,51.0
2024-02-24 12:11:00,2932,Taco,8,34.0,272.0
2024-02-24 12:13:00,2933,Taco,2,34.0,68.0
2024-02-24 12:14:00,2934,Coca-Cola,9,25.5,229.5
2024-02-24 12:20:00,2935,Pozol,9,34.0,306.0
2024-02-24 12:51:00,2936,Nuegado,2,25.5,51.0
2024-02-24 12:53:00,2937,Pozol,1,34.0,34.0
2024-02-24 12:59:00,2938,Gordita,9,42.5,382.5
2024-02-24 13:00:00,2939,Nuegado,8,25.5,204.0
2024-02-24 13:10:00,2940,Turrón,4,34.0,136.0
2024-02-24 13:20:00,2941,Gordita,3,42.5,127.5
2024-02-24 13:22:00,2942,Empanada,3,51.0,153.0
2024-02-24 13:42:00,2943,Coca-Cola,10,25.5,255.0
2024-02-24 14:00:00,2944,Coca-Cola,2,25.5,51.0
2024-02-24 14:03:00,2945,Taco,9,34.0,306.0
2024-02-24 14:11:00,2946,Turrón,6,34.0,204.0
2024-02-24 14:11:00,2947,Gordita,2,42.5,85.0
2024-02-24 14:19:00,2948,Gordita,10,42.5,425.0
2024-02-24 14:19:00,2949,Coca-Cola,3,25.5,76.5
2024-02-24 14:19:00,2950,Nuegado,9,25.5,229.5
2024-02-24 14:20:00,2951,Coca-Cola,1,25.5,25.5
2024-02-24 14:21:00,2952,Turrón,4,34.0,136.0
2024-02-24 14:29:00,2953,Turrón,9,34.0,306.0
2024-02-24 14:37:00,2954,Gordita,6,42.5,255.0
2024-02-24 14:55:00,2955,Taco,10,34.0,340.0
2024-02-24 15:02:00,2956,Empanada,5,51.0,255.0
2024-02-24 15:15:00,2957,Gordita,6,42.5,255.0
2024-02-24 15:18:00,2958,Empanada,1,51.0,51.0
2024-02-24 15:40:00,2959,Empanada,10,51.0,510.0
2024-02-24 15:42:00,2960,Nuegado,3,25.5,76.5
2024-02-24 15:42:00,2961,Turrón,6,34.0,204.0
2024-02-24 15:45:00,2962,Coca-Cola,1,25.5,25.5
2024-02-24 15:45:00,2963,Nuegado,10,25.5,255.0
2024-02-24 15:51:00,2964,Turrón,5,34.0,170.0
2024-02-24 16:02:00,2965,Empanada,8,51.0,408.0
2024-02-24 16:16:00,2966,Taco,2,34.0,68.0
2024-02-24 16:24:00,2967,Gordita,6,42.5,255.0
2024-02-24 16:25:00,2968,Gordita,8,42.5,340.0
2024-02-24 16:26:00,2969,Pozol,2,34.0,68.0
2024-02-24 16:26:00,2970,Pozol,9,34.0,306.0
2024-02-24 16:31:00,2971,Taco,7,34.0,238.0
2024-02-24 16:32:00,2972,Coca-Cola,6,25.5,153.0
2024-02-24 16:37:00,2973,Turrón,5,34.0,170.0
2024-02-24 16:44:00,2974,Empanada,6,51.0,306.0
2024-02-24 16:49:00,2975,Gordita,9,42.5,382.5
2024-02-24 16:50:00,2976,Taco,5,34.0,170.0
2024-02-24 16:52:00,2977,Coca-Cola,9,25.5,229.5
2024-02-24 16:59:00,2978,Nuegado,4,25.5,102.0
2024-02-25 07:05:00,2979,Pozol,8,34.0,272.0
2024-02-25 07:10:00,2980,Nuegado,2,25.5,51.0
2024-02-25 07:17:00,2981,Turrón,8,34.0,272.0
2024-02-25 07:19:00,2982,Empanada,4,51.0,204.0
2024-02-25 07:29:00,2983,Pozol,9,34.0,306.0
2024-02-25 07:48:00,2984,Gordita,6,42.5,255.0
2024-02-25 07:51:00,2985,Empanada,6,51.0,306.0
2024-02-25 07:51:00,2986,Gordita,5,42.5,212.5
2024-02-25 07:57:00,2987,Pozol,9,34.0,306.0
2024-02-25 08:08:00,2988,Nuegado,9,25.5,229.5
2024-02-25 08:30:00,2989,Pozol,1,34.0,34.0
2024-02-25 09:39:00,2990,Taco,9,34.0,306.0
2024-02-25 09:43:00,2991,Pozol,5,34.0,170.0
2024-02-25 10:01:00,2992,Taco,4,34.0,136.0
2024-02-25 10:06:00,2993,Gordita,3,42.5,127.5
2024-02-25 10:06:00,2994,Taco,10,34.0,340.0
2024-02-25 10:10:00,2995,Pozol,9,34.0,306.0
2024-02-25 10:20:00,2996,Empanada,7,51.0,357.0
2024-02-25 11:20:00,2997,Turrón,3,34.0,102.0
2024-02-25 11:22:00,2998,Pozol,1,34.0,34.0
2024-02-25 11:41:00,2999,Pozol,4,34.0,136.0
2024-02-25 12:35:00,3000,Gordita,3,42.5,127.5
2024-02-25 12:47:00,3001,Taco,4,34.0,136.0
2024-02-25 13:23:00,3002,Pozol,10,34.0,340.0
2024-02-25 13:58:00,3003,Taco,10,34.0,340.0
2024-02-25 14:14:00,3004,Coca-Cola,8,25.5,204.0
2024-02-25 14:38:00,3005,Gordita,4,42.5,170.0
2024-02-25 14:41:00,3006,Coca-Cola,1,25.5,25.5
2024-02-25 15:06:00,3007,Taco,4,34.0,136.0
2024-02-25 15:13:00,3008,Gordita,3,42.5,127.5
2024-02-25 16:24:00,3009,Taco,2,34.0,68.0
2024-02-25 16:33:00,3010,Nuegado,5,25.5,127.5
2024-02-26 07:03:00,3011,Empanada,9,51.0,459.0
2024-02-26 07:12:00,3012,Turrón,2,34.0,68.0
2024-02-26 07:12:00,3013,Pozol,5,34.0,170.0
2024-02-26 07:20:00,3014,Taco,8,34.0,272.0
2024-02-26 07:26:00,3015,Taco,8,34.0,272.0
2024-02-26 07:26:00,3016,Coca-Cola,7,25.5,178.5
2024-02-26 07:38:00,3017,Coca-Cola,9,25.5,229.5
2024-02-26 08:41:00,3018,Gordita,8,42.5,340.0
2024-02-26 08:47:00,3019,Coca-Cola,5,25.5,127.5
2024-02-26 09:03:00,3020,Gordita,1,42.5,42.5
2024-02-26 09:09:00,3021,Nuegado,7,25.5,178.5
2024-02-26 09:14:00,3022,Coca-Cola,9,25.5,229.5
2024-02-26 09:27:00,3023,Empanada,1,51.0,51.0
2024-02-26 09:36:00,3024,Taco,2,34.0,68.0
2024-02-26 09:39:00,3025,Nuegado,1,25.5,25.5
2024-02-26 09:54:00,3026,Pozol,2,34.0,68.0
2024-02-26 10:00:00,3027,Taco,7,34.0,238.0
2024-02-26 10:10:00,3028,Turrón,9,34.0,306.0
2024-02-26 10:43:00,3029,Coca-Cola,2,25.5,51.0
2024-02-26 10:46:00,3030,Turrón,8,34.0,272.0
2024-02-26 11:13:00,3031,Coca-Cola,10,25.5,255.0
2024-02-26 11:18:00,3032,Nuegado,5,25.5,127.5
2024-02-26 11:19:00,3033,Turrón,3,34.0,102.0
